fips,county,state,state_code,male,female,median_age,population,female_percentage,lat,long,life_expectancy,mortality_risk,all_poverty,median_hh_income,sq_miles,pct_impoverished,pop_density
2170,Matanuska-Susitna Borough,Alaska,AK,53912,49552,35.0,103464,47.8929869326529,62.31621988849926,-149.57141297916505,78.11399368,51.58192602,9641.0,71793.0,24607.9,0.09318216964354752,4.204503431824739
2180,Nome Census Area,Alaska,AK,5240,4685,28.1,9925,47.20403022670025,64.91109214261573,-164.0272116791401,72.62562232,58.93092071,2337.0,55974.0,22961.76,0.23546599496221662,0.43224038575440216
2185,North Slope Borough,Alaska,AK,6116,3681,34.8,9797,37.57272634479943,69.31214959526797,-153.48104285015563,77.09129264,51.12066488,1132.0,74998.0,88695.41,0.1155455751760743,0.11045667413905634
2188,Northwest Arctic Borough,Alaska,AK,4156,3578,27.2,7734,46.263253167830364,67.05300866513784,-159.7210157747925,74.50751669,53.69943422,2114.0,53692.0,35572.58,0.27333850530126713,0.21741464914830466
2195,Petersburg Borough,Alaska,AK,1649,1606,41.0,3255,49.3394777265745,57.11951010750548,-132.93445731871802,78.18707009999999,51.93058577,265.0,60540.0,3281.98,0.08141321044546851,0.9917793527078166
2198,Prince of Wales-Hyder Census Area,Alaska,AK,3514,2960,41.0,6474,45.7213469261662,55.799727610620955,-133.01919913685245,78.18707009999999,51.93058577,1109.0,48888.0,3922.87,0.17130058696323758,1.6503223405312948
2220,Sitka City and Borough,Alaska,AK,4471,4267,38.8,8738,48.832684824902714,57.24007686401532,-135.31525107951913,79.93667747,46.65492982,690.0,72795.0,2870.34,0.07896543831540398,3.044238661621968
2230,Skagway Municipality,Alaska,AK,555,506,38.5,1061,47.69085768143261,59.562965557566386,-135.33625689690177,79.89874213,44.37816137,48.0,65112.0,452.33,0.04524033930254477,2.3456326133575045
2240,Southeast Fairbanks Census Area,Alaska,AK,3779,3097,36.3,6876,45.04072134962187,63.876324562772396,-143.21181328851824,77.77042926,50.88162033,804.0,59412.0,24768.81,0.1169284467713787,0.2776072003459189
2261,Valdez-Cordova Census Area,Alaska,AK,4898,4403,39.0,9301,47.338995806902474,61.56195511559881,-144.46863096113148,78.00466193,50.42054055,852.0,69755.0,34239.88,0.0916030534351145,0.27164230715761856
2275,Wrangell City and Borough,Alaska,AK,1302,1182,49.5,2484,47.58454106280193,56.331718973625605,-132.02230502679723,78.18707009999999,51.93058577,274.0,56747.0,2541.48,0.11030595813204509,0.9773832569998584
2282,Yakutat City and Borough,Alaska,AK,369,320,36.4,689,46.444121915820034,59.88889522608021,-140.3576872639421,79.89874213,44.37816137,101.0,57687.0,7649.46,0.14658925979680695,0.09007171748071105
2290,Yukon-Koyukuk Census Area,Alaska,AK,2910,2505,35.3,5415,46.26038781163435,65.50864462116017,-151.38963204423877,74.49551009999999,52.94173837,1266.0,37906.0,145504.79,0.2337950138504155,0.037215269682874356
4001,Apache County,Arizona,AZ,35240,36282,34.7,71522,50.728447191074075,35.39552646734953,-109.48882230843971,74.28083521,51.58779328,23966.0,34040.0,11197.52,0.33508570789407455,6.387307189449092
4003,Cochise County,Arizona,AZ,64135,62144,40.6,126279,49.211666231123154,31.879608041942266,-109.75116766140671,78.82568184,48.28649079,25424.0,45151.0,6165.69,0.20133197126996571,20.480919410479608
4005,Coconino County,Arizona,AZ,68918,71299,30.6,140217,50.84904112910703,35.838745977913646,-111.77049137835488,79.39500367,45.33079975,23116.0,53643.0,18618.89,0.1648587546445866,7.5309000697678545
4007,Gila County,Arizona,AZ,26370,27030,49.7,53400,50.617977528089895,33.79975176644272,-110.81171010722186,76.26265371,50.81778202,10678.0,40747.0,4757.93,0.1999625468164794,11.223368145390957
4011,Greenlee County,Arizona,AZ,5064,4440,34.2,9504,46.717171717171716,33.21523492222133,-109.24012820437055,78.25067376,50.7095939,1144.0,61110.0,1843.13,0.12037037037037036,5.156445828563368
4012,La Paz County,Arizona,AZ,10677,10024,56.0,20701,48.422781508139714,33.729243716591746,-113.98132415701498,80.68009173,38.59558108,4976.0,34285.0,4499.63,0.2403748611178204,4.600600493818381
4013,Maricopa County,Arizona,AZ,2104145,2149768,36.1,4253913,50.53624745028871,33.3488159443998,-112.49129136326741,80.05669046,44.31991323,624923.0,58742.0,9200.14,0.14690544917115136,462.3748116876483
4015,Mohave County,Arizona,AZ,104047,102017,50.9,206064,49.507434583430395,35.704095159106224,-113.75795269664282,75.70979169,53.39764915,36665.0,42003.0,13311.08,0.1779301576209333,15.480637183459194
4017,Navajo County,Arizona,AZ,54533,54172,36.4,108705,49.833954279931916,35.39965744024454,-110.32140142426282,75.71379494,50.37809953,30379.0,37440.0,9950.42,0.27946276620210664,10.924664486524186
4019,Pima County,Arizona,AZ,501879,517843,38.3,1019722,50.782762360721854,32.09742729565182,-111.7899048851512,79.4578924,45.19916103,180513.0,47644.0,9187.04,0.1770217765234054,110.9957069959421
4021,Pinal County,Arizona,AZ,219048,200673,38.9,419721,47.81104590906818,32.90439176331561,-111.34467078195728,80.17215444,40.10152532,60679.0,52642.0,5365.61,0.14456984520669683,78.22428391180127
4025,Yavapai County,Arizona,AZ,109795,114850,52.9,224645,51.12510850452937,34.59990365784673,-112.55390468776022,79.02284263,45.72801557,29418.0,49824.0,8123.5,0.1309532818446883,27.653720686896044
5001,Arkansas County,Arkansas,AR,8733,9391,41.4,18124,51.815272566762296,34.29080705580511,-91.37490973290753,74.57059047,60.05462174,3237.0,39726.0,988.77,0.17860295740454646,18.32984414980228
5003,Ashley County,Arkansas,AR,10013,10524,41.7,20537,51.244096021814286,33.191211354727336,-91.7684577361982,74.71536326,59.18675556,3636.0,41277.0,925.35,0.17704630666601742,22.193764521532394
5005,Baxter County,Arkansas,AR,19992,21227,52.1,41219,51.49809553846527,36.287208404293814,-92.33695011949514,76.94078823,52.67309297,5144.0,40147.0,554.28,0.12479681700186807,74.3649419066176
5017,Chicot County,Arkansas,AR,5266,5560,42.7,10826,51.3578422316645,33.267214828807525,-91.29398176784413,73.34736724,60.26711625,3066.0,29527.0,644.3,0.2832070940328838,16.80273164674841
5023,Cleburne County,Arkansas,AR,12472,12758,49.4,25230,50.566785572730886,35.53810443735143,-92.02672750378927,77.42769049,52.28279699,4047.0,42397.0,553.69,0.16040428061831152,45.56701403312322
5029,Conway County,Arkansas,AR,10182,10724,41.7,20906,51.29627858031187,35.262246537380165,-92.70129382838728,76.13151688,55.68726957,3903.0,41892.0,552.25,0.18669281545967664,37.85604345857854
5031,Craighead County,Arkansas,AR,51528,54173,34.1,105701,51.25117075524357,35.830780591727,-90.63283975822227,76.04490344,58.41766649,16548.0,44091.0,707.21,0.15655481026669568,149.4619702775696
5037,Cross County,Arkansas,AR,8200,8798,41.2,16998,51.75903047417343,35.29571521853951,-90.77121408620285,73.87152431,60.83582655,3252.0,40970.0,616.38,0.19131662548535122,27.577143969629127
5041,Desha County,Arkansas,AR,5623,6264,39.1,11887,52.696222764364435,33.833284507105354,-91.25398249476532,73.83194990000001,59.19500937,3125.0,32392.0,768.15,0.2628922352149407,15.474842153225282
5043,Drew County,Arkansas,AR,9033,9469,37.0,18502,51.17825099989191,33.58945379935467,-91.72001113881393,75.68926943,55.8860101,3387.0,40441.0,828.36,0.18306129067127877,22.335699454343523
5045,Faulkner County,Arkansas,AR,59911,62505,32.5,122416,51.05950202587897,35.14698116792315,-92.33204545404496,77.23094383,55.55917583,18782.0,50909.0,647.88,0.15342765651548818,188.9485707229734
5051,Garland County,Arkansas,AR,47182,51114,44.9,98296,52.00008138683161,34.57666777754009,-93.15041074296991,75.65631474,54.53551322,17037.0,42087.0,677.78,0.17332343126882072,145.02640974947624
5057,Hempstead County,Arkansas,AR,10494,11524,39.9,22018,52.338995367426655,33.73532331512718,-93.66847440957208,75.07852467,57.52142097,4483.0,38769.0,727.52,0.2036061404305568,30.264460083571585
5059,Hot Spring County,Arkansas,AR,17418,16102,41.3,33520,48.036992840095465,34.31762873758588,-92.94594016282792,75.6140479,57.65111301,4541.0,46313.0,615.2,0.13547136038186158,54.48634590377113
5063,Independence County,Arkansas,AR,18092,19172,39.4,37264,51.449119793902966,35.7415724849761,-91.56970871240068,75.69194784,57.80155747,5727.0,42520.0,763.95,0.15368720480893086,48.77806139145232
5065,Izard County,Arkansas,AR,7018,6541,48.0,13559,48.2410207242422,36.09487010035818,-91.91340553189517,75.92335293,54.59821836,2492.0,36987.0,580.58,0.18378936499741869,23.35423197492163
5081,Little River County,Arkansas,AR,6090,6327,42.6,12417,50.95433679632762,33.700511447751154,-94.23434658306978,74.98476429,60.46895846,2148.0,43567.0,532.25,0.17298864460014496,23.32926256458431
5085,Lonoke County,Arkansas,AR,35667,36539,36.1,72206,50.603827936736565,34.754256224990016,-91.88867330213915,75.86463348,58.82169032,8881.0,56247.0,770.73,0.12299531894856383,93.685207530523
5103,Ouachita County,Arkansas,AR,11327,12779,42.3,24106,53.01169833236538,33.59335286839969,-92.88194022525765,73.37219813,61.54108127,5849.0,36016.0,732.78,0.24263668796150337,32.896640192144986
5111,Poinsett County,Arkansas,AR,11734,12320,39.7,24054,51.21809262492725,35.574014785872826,-90.66297675416159,72.13829595,65.42163467,5352.0,36125.0,758.39,0.22249937640309303,31.71719036379699
5123,St. Francis County,Arkansas,AR,14441,11853,38.9,26294,45.07872518445272,35.022009561830515,-90.7477657706903,73.57011412,61.39732389,6973.0,39675.0,634.77,0.26519358028447554,41.422877577705314
5129,Searcy County,Arkansas,AR,3981,3942,47.6,7923,49.753881105641796,35.910899572577186,-92.69950814142427,76.27590253,54.38729435,1814.0,29747.0,666.1,0.2289536791619336,11.894610418856027
5131,Sebastian County,Arkansas,AR,62274,65187,37.5,127461,51.142702473697824,35.199660327844946,-94.27417847062952,76.19079573,57.04783739,21232.0,42559.0,531.91,0.16657644299040492,239.6288845857382
5135,Sharp County,Arkansas,AR,8335,8708,47.4,17043,51.09429091122455,36.1611416259315,-91.47985751697682,75.39866716,55.97037253,3610.0,32379.0,604.44,0.21181716833890746,28.19634703196347
5147,Woodruff County,Arkansas,AR,3051,3609,45.6,6660,54.189189189189186,35.186306413089426,-91.24305627869849,73.26080026,61.68043004,1712.0,30400.0,586.79,0.25705705705705706,11.349886671552005
5149,Yell County,Arkansas,AR,10782,10791,39.3,21573,50.02085940759282,35.00261093322689,-93.41123285260817,75.4764002,58.23897966,3817.0,38658.0,929.98,0.17693413062624577,23.19727305963569
6001,Alameda County,California,CA,807171,836529,37.4,1643700,50.89304617630954,37.646893227585394,-121.88886747655657,81.45976533,41.10005699,173386.0,89472.0,739.02,0.10548518586116688,2224.161727693432
6003,Alpine County,California,CA,612,534,44.3,1146,46.596858638743456,38.59719676739881,-119.82066974618066,79.0638122,48.266358000000004,199.0,57481.0,738.33,0.1736474694589878,1.5521514769818372
6005,Amador County,California,CA,20302,17527,50.5,37829,46.332179016098756,38.44639149036272,-120.65109333340908,79.80151061,46.40284661,3846.0,59789.0,594.58,0.10166803246186788,63.62306165696794
6009,Calaveras County,California,CA,22434,22801,52.1,45235,50.40565933458605,38.20459548169672,-120.55412801084057,79.84153933,44.85465332,5833.0,57990.0,1020.01,0.12894882281419254,44.34760443525064
6011,Colusa County,California,CA,11124,10340,35.1,21464,48.1736861721953,39.17748403490378,-122.23695912321348,80.18516192,44.70831411,2375.0,54861.0,1150.73,0.1106503913529631,18.65250753869283
6013,Contra Costa County,California,CA,553701,579546,39.4,1133247,51.14030745283243,37.91912233692718,-121.92778819106958,81.39449781,42.54708096,97573.0,90920.0,715.94,0.08610038235265569,1582.8798502667821
6015,Del Norte County,California,CA,14575,12849,38.6,27424,46.85312135355893,41.743134903278985,-123.89724002308719,76.37627978,55.21382898,5842.0,39458.0,1006.37,0.21302508751458576,27.250414857358624
6017,El Dorado County,California,CA,93040,93621,45.8,186661,50.15562972447378,38.778735497141675,-120.52465737213436,81.06414486,43.24485639,16073.0,75100.0,1707.88,0.08610797113483802,109.2939784996604
6019,Fresno County,California,CA,487936,490194,32.0,978130,50.11542433009928,36.75819763981456,-119.6493072370918,78.76388306,48.17611532,245131.0,48323.0,5957.99,0.250611881856195,164.17113825300143
6021,Glenn County,California,CA,14171,13726,36.6,27897,49.2024231996272,39.59820149120442,-122.39199901384107,78.28644217,50.66356994,4632.0,46141.0,1313.95,0.16603935907086784,21.231401499296016
6025,Imperial County,California,CA,92250,87966,32.4,180216,48.81142628845386,33.03951207342643,-115.3653511508614,80.41937447,42.92320576,40601.0,43327.0,4176.6,0.22529076219647534,43.148972848728626
6027,Inyo County,California,CA,9084,9001,45.7,18085,49.77052806192978,36.511113761044115,-117.41074797719436,78.83049895,48.31354126,2184.0,53350.0,10180.88,0.12076306331213713,1.7763690368612537
6029,Kern County,California,CA,452646,430407,31.5,883053,48.74078905796143,35.342864363470284,-118.72991638751208,77.25980354,53.94952079,190993.0,49812.0,8131.92,0.21628713112349995,108.59096006847092
6035,Lassen County,California,CA,20671,10514,36.0,31185,33.71492704826038,40.673589098637045,-120.59431538478664,78.94176874,49.88121708,4085.0,49793.0,4541.18,0.13099246432579767,6.8671578752658995
6037,Los Angeles County,California,CA,4976788,5121264,36.2,10098052,50.715365696274894,34.3207429592211,-118.22480998416323,81.35807988,40.90116256,1629450.0,61308.0,4057.88,0.16136280542029294,2488.504342168817
6039,Madera County,California,CA,74683,80330,33.9,155013,51.82146013560153,37.21799210274101,-119.76267044541183,79.34930981,46.34658424,30029.0,49467.0,2137.07,0.19371923645113637,72.53529364971666
6041,Marin County,California,CA,127113,133182,46.5,260295,51.16579265832997,38.07338555626221,-122.72341555726419,83.80002265,36.15312416,19932.0,103488.0,520.31,0.0765746556791333,500.2690703618997
6043,Mariposa County,California,CA,8920,8620,51.4,17540,49.1448118586089,37.58150820256936,-119.90542609837362,80.09509905,43.93095163,3077.0,51233.0,1448.82,0.17542759407069555,12.106403832084041
6045,Mendocino County,California,CA,43439,43983,42.8,87422,50.311134497037365,39.44022410166245,-123.3914726207048,78.54100759,48.16176721,16366.0,45247.0,3506.34,0.1872068815629933,24.932550750925465
6047,Merced County,California,CA,135816,133259,30.9,269075,49.52485366533495,37.191889864977696,-120.71765231288776,78.92387559999999,49.08945316,53417.0,47442.0,1934.97,0.19852085849670167,139.05900349876225
6049,Modoc County,California,CA,4613,4325,47.7,8938,48.38890132020586,41.58981656312058,-120.72501563385927,77.50070031,52.15631319,1571.0,42890.0,3917.77,0.17576639069142985,2.281399877991817
6051,Mono County,California,CA,7341,6833,38.3,14174,48.20798645407083,37.93908943424993,-118.88684313219679,82.96174740000001,36.17765342,1583.0,56574.0,3048.98,0.1116833639057429,4.648767784636173
6053,Monterey County,California,CA,220967,212245,34.1,433212,48.99333351800042,36.21715890998017,-121.23920059946272,81.84677223,40.50588643,53898.0,62999.0,3280.6,0.12441483615412316,132.05267329147108
6055,Napa County,California,CA,70082,70448,41.1,140530,50.13022130505942,38.506485447294324,-122.33051811517599,80.49355885,46.66607433,10958.0,73112.0,748.36,0.07797623283284708,187.78395424661926
6057,Nevada County,California,CA,48889,50203,50.1,99092,50.66302022363056,39.301363059753385,-120.76845107342852,81.29504835,41.35897181,10662.0,60501.0,957.77,0.1075969805837,103.46116499785961
6061,Placer County,California,CA,185511,194566,41.9,380077,51.19120599246994,39.063459567996674,-120.71755875765687,81.4637242,43.51221716,27340.0,85326.0,1407.01,0.07193279256571694,270.1309869865886
6063,Plumas County,California,CA,9423,9276,52.2,18699,49.60693085191721,40.004638434438725,-120.83854565296976,78.33346915,50.37979589,2312.0,53646.0,2553.04,0.12364297556019038,7.324209569767806
6065,Riverside County,California,CA,1186188,1197098,35.3,2383286,50.228885664582435,33.74366319247109,-115.99380653350666,80.21369372,44.13759989,359774.0,59951.0,7206.48,0.1509571239037195,330.71430157302876
6067,Sacramento County,California,CA,737742,772281,36.0,1510023,51.143658076731285,38.449316848852774,-121.34425336568763,79.11699482,48.09518102,243760.0,59728.0,964.64,0.16142800473900065,1565.374647536905
6069,San Benito County,California,CA,29626,29790,35.5,59416,50.138009963646155,36.60569063230486,-121.0749692523152,81.76589581,41.42256243,6206.0,73298.0,1388.71,0.10444997980341995,42.7850307119557
6071,San Bernardino County,California,CA,1062472,1072941,33.1,2135413,50.245128225781144,34.84139921238718,-116.17840998570631,78.65355011,50.3359131,369012.0,56194.0,20056.94,0.17280591623259764,106.46753692238198
6073,San Diego County,California,CA,1661931,1640902,35.6,3302833,49.681652084740584,33.034136709370166,-116.73529293376949,81.42787948,41.95507335,400028.0,70693.0,4206.63,0.12111662926947865,785.1493951215106
6075,San Francisco County,California,CA,443970,426074,38.2,870044,48.9715462666256,37.756164368655135,-122.44304167780714,81.96848615,35.40648698,87690.0,101873.0,46.87,0.10078800612382822,18562.91871132921
6077,San Joaquin County,California,CA,364612,367600,34.1,732212,50.20403926731603,37.93475478900825,-121.27139238365105,78.10445402,50.30125487,105268.0,59038.0,1391.32,0.1437671057016274,526.2714544461375
6079,San Luis Obispo County,California,CA,142769,138686,39.1,281455,49.274662024124645,35.38708293547382,-120.40451599116749,81.37256158,42.38558439,29345.0,69517.0,3298.57,0.10426178252296105,85.32636869916357
6081,San Mateo County,California,CA,377851,388084,39.6,765935,50.668007076318496,37.422897430599754,-122.32901654128041,83.11294121,37.64616704,50438.0,107075.0,448.41,0.06585154092710217,1708.113110769162
6083,Santa Barbara County,California,CA,222208,221530,33.7,443738,49.92360356787113,34.672879885387175,-120.01647340776172,81.65392829,41.55901438,59468.0,66360.0,2735.09,0.1340160184613443,162.23890255896515
6085,Santa Clara County,California,CA,970469,951731,37.0,1922200,49.51258974092186,37.23178502981293,-121.69512630659516,83.13961024,37.91245612,175627.0,110843.0,1290.1,0.09136770367287483,1489.9620184481823
6087,Santa Cruz County,California,CA,135727,138038,37.4,273765,50.42207732909613,37.0561884879364,-122.00184962661213,81.36632656,43.00360488,35339.0,75929.0,445.17,0.12908516428323563,614.9673158568636
6089,Shasta County,California,CA,87859,91226,41.8,179085,50.94005639779993,40.763713268106386,-122.04049900154385,76.68418018,54.95364374,30359.0,46663.0,3775.4,0.16952285227685177,47.434708905016684
6093,Siskiyou County,California,CA,21706,21834,48.0,43540,50.14699127239321,41.592675402058475,-122.5403512604914,77.65546325,50.92547418,8109.0,40875.0,6277.89,0.18624253559944878,6.935451242376021
6095,Solano County,California,CA,217931,220599,37.9,438530,50.30419811643445,38.26997290684727,-121.93285185686705,79.65057096,47.44835748,48701.0,73200.0,821.77,0.11105511595557886,533.6407997371527
6097,Sonoma County,California,CA,245196,256121,41.7,501317,51.08962991480441,38.52828658778606,-122.88740786017405,81.09476535,43.3413019,46604.0,73496.0,1575.85,0.09296313510214096,318.12482152489133
6099,Stanislaus County,California,CA,266844,272457,34.0,539301,50.52039584573365,37.559134084648015,-120.99768806978115,78.25066562,51.15615729,77913.0,54060.0,1494.83,0.144470342165136,360.7774797134122
6101,Sutter County,California,CA,47789,48083,35.7,95872,50.153329439252346,39.03457772739615,-121.6948438167805,78.98803939,49.77549317,16390.0,51283.0,602.41,0.17095710947930573,159.1474245115453
6103,Tehama County,California,CA,31504,31869,40.9,63373,50.28797752986287,40.12562627265812,-122.2340586020686,77.74387965,51.50173462,13060.0,40585.0,2949.71,0.20608145424707683,21.484484915466265
6107,Tulare County,California,CA,230255,230222,30.8,460477,49.99641675914324,36.220165516077145,-118.80048756434681,78.29661869,49.61073208,112387.0,45768.0,4824.22,0.24406647889036803,95.45107810174494
6109,Tuolumne County,California,CA,28102,25830,48.4,53932,47.89364384780836,38.027588914238436,-119.95475499078795,79.2774625,46.77143839,7781.0,50431.0,2220.88,0.1442742713046058,24.284067576816398
6111,Ventura County,California,CA,419588,428524,37.9,848112,50.52681721282095,34.45650805886403,-119.08363317379286,81.70825701,42.48906464,81792.0,79470.0,1843.13,0.0964400928179297,460.147683560031
6113,Yolo County,California,CA,104375,110602,31.0,214977,51.448294468710614,38.68661923435762,-121.9015698149292,80.54803351,45.49430714,39303.0,63645.0,1014.69,0.18282420910143876,211.8647074475948
6115,Yuba County,California,CA,38468,37025,32.5,75493,49.044282251334565,39.26900718329727,-121.3512642631278,76.11979345,56.4979017,12288.0,46054.0,631.84,0.16277005815108686,119.48119777158774
8003,Alamosa County,Colorado,CO,8242,8202,30.4,16444,49.87837509121868,37.5729353487017,-105.78836680671556,77.42863223,52.58935151,3816.0,37057.0,722.64,0.23206032595475554,22.755452230709622
8005,Arapahoe County,Colorado,CO,314672,321999,36.5,636671,50.575414931730826,39.649756848133705,-104.3392298417685,80.01678824,47.11324256,56898.0,70866.0,798.1,0.0893679781237091,797.7333667460218
8007,Archuleta County,Colorado,CO,6546,6362,50.6,12908,49.287263712426395,37.19353673333712,-107.04828747952928,82.08486667,37.13580731,1523.0,51998.0,1350.18,0.11798884412767276,9.560206787243182
8009,Baca County,Colorado,CO,1755,1808,47.7,3563,50.74375526241931,37.31919022603764,-102.56037464026166,77.9534843,49.05065637,702.0,34070.0,2554.97,0.19702497895032275,1.3945369221556418
8011,Bent County,Colorado,CO,3790,2019,41.0,5809,34.756412463418826,37.955075948238985,-103.07170965074052,76.78118238,52.73624907,1358.0,33951.0,1512.86,0.2337751764503357,3.8397472337162726
8013,Boulder County,Colorado,CO,161355,159675,36.2,321030,49.73834221100832,40.092488552325314,-105.35772961262155,80.01678824,47.11324256,33749.0,74772.0,726.29,0.1051272466747656,442.0135207699404
8014,Broomfield County,Colorado,CO,32789,33331,37.7,66120,50.40986085904417,39.954105918210956,-105.05271057431746,80.01678824,47.11324256,3518.0,86870.0,33.03,0.05320629159104658,2001.8165304268846
8015,Chaffee County,Colorado,CO,10268,8896,49.1,19164,46.42037152995199,38.74701250608263,-106.19412663972601,81.21888578,41.78434635,2009.0,49877.0,1013.4,0.10483197662283449,18.91059798697454
8019,Clear Creek County,Colorado,CO,4816,4563,47.8,9379,48.651242136688346,39.6891797331411,-105.64440226875996,81.62735139,40.21565292,753.0,68699.0,395.23,0.08028574474890714,23.730486046099738
8021,Conejos County,Colorado,CO,4082,4060,39.4,8142,49.864898059444855,37.200712643418115,-106.1916103166688,78.10789475,49.520445200000005,1836.0,34390.0,1287.39,0.22549742078113486,6.324423834269335
8023,Costilla County,Colorado,CO,1941,1746,51.3,3687,47.35557363710335,37.27812432039779,-105.42823538375185,77.71591643,48.31251319,1128.0,27211.0,1226.95,0.305939788445891,3.0050124291943434
8025,Crowley County,Colorado,CO,3526,2104,35.6,5630,37.371225577264646,38.32658632505793,-103.7844708388175,77.93659391,52.68396296,1471.0,35873.0,787.42,0.26127886323268207,7.149932691575017
8031,Denver County,Colorado,CO,347188,346229,34.4,693417,49.93084969073443,39.762132121547154,-104.87586982840837,80.01678824,47.11324256,95232.0,61038.0,153.0,0.13733727324250775,4532.137254901961
8033,Dolores County,Colorado,CO,989,852,51.8,1841,46.27919608908202,37.75171175752354,-108.51740031607224,79.50202945,45.02473075,271.0,46791.0,1067.05,0.14720260727865292,1.725317464036362
8037,Eagle County,Colorado,CO,28804,25553,36.5,54357,47.00958478208879,39.627845562932045,-106.69536644502287,85.94067055,26.86494792,4239.0,79556.0,1684.53,0.07798443622716486,32.26834784776763
8047,Gilpin County,Colorado,CO,3169,2755,45.7,5924,46.50573936529372,39.857562102552684,-105.5225160966723,80.78618227,43.31224008,440.0,65472.0,149.9,0.07427413909520594,39.51967978652435
8051,Gunnison County,Colorado,CO,8983,7554,34.5,16537,45.67938562012457,38.666765447186044,-107.03162238964329,81.94293325,40.71643559,2128.0,53753.0,3239.1,0.1286811392634698,5.105430520823686
8053,Hinsdale County,Colorado,CO,406,472,57.5,878,53.758542141230066,37.821284803314846,-107.3003019088267,83.66023442,32.15317942,77.0,51717.0,1117.25,0.08769931662870159,0.7858581338106959
8055,Huerfano County,Colorado,CO,3305,3278,55.1,6583,49.79492632538357,37.68467850964496,-104.96061132482522,77.40792926,51.65836503,1425.0,34626.0,1591.0,0.21646665653957162,4.137649277184161
8063,Kit Carson County,Colorado,CO,4158,3477,38.5,7635,45.540275049115905,39.3054943524409,-102.60294572338049,79.5153185,47.07866514,1023.0,48272.0,2160.82,0.13398821218074655,3.5333808461602536
8067,La Plata County,Colorado,CO,27790,27311,39.9,55101,49.565343641676186,37.28655413856314,-107.84332957991036,81.57236337,41.41496219,5861.0,58499.0,1692.08,0.10636830547539972,32.56406316486218
8069,Larimer County,Colorado,CO,168615,169546,35.9,338161,50.13765632346722,40.666386174603154,-105.46114554482624,81.71930089,42.92376909,37023.0,66561.0,2596.0,0.10948335260423289,130.26232665639446
8071,Las Animas County,Colorado,CO,7452,6727,46.1,14179,47.44340221454264,37.315788556131565,-104.03864231253098,77.64617959,49.68136209,2869.0,38224.0,4772.67,0.20234149093730164,2.970873745723044
8077,Mesa County,Colorado,CO,74027,75971,39.1,149998,50.648008640115215,39.01830152379928,-108.46644236398792,78.7734301,49.09739714,21922.0,49825.0,3328.97,0.14614861531487086,45.05838142128046
8081,Moffat County,Colorado,CO,6698,6362,37.8,13060,48.71362940275651,40.618394730561846,-108.20744337634011,78.45847908,51.11772187,1676.0,54151.0,4743.29,0.12833078101071976,2.7533631719755696
8083,Montezuma County,Colorado,CO,12760,13149,44.4,25909,50.75070438843645,37.338562490662135,-108.59657713130177,77.64445018,50.77215419,4031.0,40679.0,2029.53,0.1555830020456212,12.766009864352831
8085,Montrose County,Colorado,CO,20374,20894,45.1,41268,50.6300281089464,38.40218300038856,-108.26933795513878,79.59093872,47.39416709,6716.0,43285.0,2240.7,0.16274110691092372,18.417458829829965
8091,Ouray County,Colorado,CO,2312,2410,53.0,4722,51.03769589157137,38.155465143267094,-107.76927130278031,83.00487766,35.61916604,426.0,66813.0,541.59,0.09021601016518424,8.718772503185066
8097,Pitkin County,Colorado,CO,9408,8501,42.0,17909,47.467753643419506,39.21708541554017,-106.91659862846625,86.51935805,24.32773397,1227.0,74576.0,970.7,0.06851303813724943,18.449572473472752
8099,Prowers County,Colorado,CO,6035,6017,38.0,12052,49.92532359774312,37.95519536784376,-102.39335974662973,77.68598893,52.98456061,2421.0,40164.0,1638.4,0.20087952207102555,7.35595703125
8101,Pueblo County,Colorado,CO,80962,83723,38.9,164685,50.838266994565394,38.17352288761175,-104.51273216338602,77.49822546,52.01296131,32053.0,44644.0,2386.1,0.1946321765795306,69.01848204182558
8103,Rio Blanco County,Colorado,CO,3291,3174,35.9,6465,49.09512761020881,39.97985127800352,-108.21705233028338,79.25476249,48.56792771,591.0,58980.0,3220.93,0.091415313225058,2.0071842604465173
8105,Rio Grande County,Colorado,CO,5696,5655,41.5,11351,49.81939917187914,37.58251942983932,-106.38322986022476,77.70912428,52.05302669,1972.0,41128.0,911.96,0.17372918685578362,12.446817842887846
8107,Routt County,Colorado,CO,12915,11959,39.8,24874,48.07831470611884,40.48514360967252,-106.99125344979768,82.73038727,38.64104527,1766.0,71322.0,2362.03,0.07099782905845461,10.53077225945479
8109,Saguache County,Colorado,CO,3182,3286,49.1,6468,50.80395794681509,38.080526607508375,-106.28150636095563,79.75099557,45.94102338,1757.0,33973.0,3168.53,0.27164502164502163,2.0413251570917743
8119,Teller County,Colorado,CO,12157,11956,49.9,24113,49.58321237506739,38.88215682972448,-105.16177889481385,80.75879006,43.97446555,2278.0,63966.0,557.06,0.09447186165139136,43.28618102179299
8123,Weld County,Colorado,CO,148627,146496,34.3,295123,49.63896409293753,40.55483428651925,-104.39246146555716,80.01678824,47.11324256,33377.0,63609.0,3987.24,0.11309521792608505,74.01686379550767
8125,Yuma County,Colorado,CO,5019,5050,38.4,10069,50.153937828980034,40.002936546236675,-102.42424849126851,79.43253641,48.11548718,1207.0,48963.0,2364.41,0.119872877147681,4.258567676502807
